ID,ComID,Geogname,Year,DataGroup1,DataGroup2,DataGroup3,All Cancers,Head and Neck,Lip,Tongue,"Mouth, Other",Pharynx and Tonsil,Paranasal Sinuses,Larynx,Gastro - Intestinal,Esophagus,Stomach,Small Bowel,Colon and Rectum,Liver and Biliary Tract,Pancreas,Peritoneum and GI Unspecified,Respiratory,"Lung,Trachea and Bronchus","Mediastinum, Pleura",Breast,Breast2,Skin and Melanoma,Melanoma of Skin,Other Skin,Gynecological,Cervix,Body of Uterus,Ovary,Other Female Genital,Genito - Urinary,Testis,Penis and Male Genital Unspecified,Bladder,"Kidney, Ureter and Other Urinary",Lymphomas,Non-Hodgkin's Lymphoma,Hodgkin's Lymphoma,Hematologic,Multiple Myeloma,Leukemia,Miscellaneous Proliferative,Other,Eye and Lacrimal Gland,Brain,"Meninges, Spinal Cord and other CNS",Thyroid,Other Endocrine,Bone and Connective Tissue,Other and Ill Defined Sites,Unknown Primary,Prostate
101,cnt1206,Lunenburg County,2003,Male,65 -74,Number,170,10,0,0,0,0,0,0,25,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,0,0,0,75,0,0,0,0,5,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0
102,cnt1206,Lunenburg County,2003,Male,75 +,Number,530,15,0,0,0,0,0,0,125,0,0,0,0,0,0,0,95,0,0,0,0,15,0,0,0,0,0,0,0,210,0,0,0,0,25,0,0,10,0,0,0,30,0,0,0,0,0,0,0,0,0
103,cnt1206,Lunenburg County,2003,Male,Total,Number,835,30,0,0,0,0,0,0,175,0,0,0,0,0,0,0,140,0,0,5,0,35,0,0,0,0,0,0,0,320,0,0,0,0,45,0,0,25,0,0,0,60,0,0,0,0,0,0,0,0,0
104,cnt1206,Lunenburg County,2003,Total,0 - 19,Number,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0
105,cnt1206,Lunenburg County,2003,Total,20 - 34,Number,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0
106,cnt1206,Lunenburg County,2003,Total,35 - 64,Number,255,10,0,0,0,0,0,0,40,0,0,0,0,0,0,0,25,0,0,50,0,20,0,0,20,0,0,0,0,40,0,0,0,0,15,0,0,10,0,0,0,25,0,0,0,0,0,0,0,0,0
107,cnt1206,Lunenburg County,2003,Total,65 -74,Number,310,15,0,0,0,0,0,0,50,0,0,0,0,0,0,0,50,0,0,45,0,15,0,0,15,0,0,0,0,85,0,0,0,0,10,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0
108,cnt1206,Lunenburg County,2003,Total,75 +,Number,895,20,0,0,0,0,0,0,210,0,0,0,0,0,0,0,140,0,0,85,0,40,0,0,40,0,0,0,0,235,0,0,0,0,40,0,0,25,0,0,0,65,0,0,0,0,0,0,0,0,0
109,cnt1206,Lunenburg County,2003,Total,Total,Number,1495,40,0,0,0,0,0,0,295,0,0,0,0,0,0,0,215,0,0,185,0,80,0,0,80,0,0,0,0,365,0,0,0,0,70,0,0,55,0,0,0,110,0,0,0,0,0,0,0,0,0
110,cnt1207,Kings County,2003,Female,0 - 19,Number,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,cnt1207,Kings County,2003,Female,20 - 34,Number,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,cnt1207,Kings County,2003,Female,35 - 64,Number,150,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,15,0,0,55,0,20,0,0,15,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0
113,cnt1207,Kings County,2003,Female,65 -74,Number,135,5,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,45,0,5,0,0,20,0,0,0,0,5,0,0,0,0,5,0,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0
114,cnt1207,Kings County,2003,Female,75 +,Number,375,5,0,0,0,0,0,0,100,0,0,0,0,0,0,0,60,0,0,85,0,10,0,0,35,0,0,0,0,20,0,0,0,0,10,0,0,15,0,0,0,35,0,0,0,0,0,0,0,0,0
115,cnt1207,Kings County,2003,Female,Total,Number,670,10,0,0,0,0,0,0,145,0,0,0,0,0,0,0,95,0,0,185,0,35,0,0,70,0,0,0,0,35,0,0,0,0,20,0,0,30,0,0,0,50,0,0,0,0,0,0,0,0,0
116,cnt1207,Kings County,2003,Male,0 - 19,Number,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,cnt1207,Kings County,2003,Male,20 - 34,Number,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
118,cnt1207,Kings County,2003,Male,35 - 64,Number,110,5,0,0,0,0,0,0,25,0,0,0,0,0,0,0,20,0,0,0,0,15,0,0,0,0,0,0,0,20,0,0,0,0,5,0,0,10,0,0,0,15,0,0,0,0,0,0,0,0,0
119,cnt1207,Kings County,2003,Male,65 -74,Number,175,10,0,0,0,0,0,0,40,0,0,0,0,0,0,0,25,0,0,0,0,5,0,0,0,0,0,0,0,70,0,0,0,0,5,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0
120,cnt1207,Kings County,2003,Male,75 +,Number,515,15,0,0,0,0,0,0,115,0,0,0,0,0,0,0,100,0,0,0,0,20,0,0,0,0,0,0,0,205,0,0,0,0,10,0,0,20,0,0,0,30,0,0,0,0,0,0,0,0,0
121,cnt1207,Kings County,2003,Male,Total,Number,820,35,0,0,0,0,0,0,175,0,0,0,0,0,0,0,145,0,0,0,0,45,0,0,0,0,0,0,0,300,0,0,0,0,25,0,0,35,0,0,0,60,0,0,0,0,0,0,0,0,0
122,cnt1207,Kings County,2003,Total,0 - 19,Number,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,cnt1207,Kings County,2003,Total,20 - 34,Number,20,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
124,cnt1207,Kings County,2003,Total,35 - 64,Number,260,10,0,0,0,0,0,0,45,0,0,0,0,0,0,0,30,0,0,55,0,35,0,0,15,0,0,0,0,25,0,0,0,0,10,0,0,15,0,0,0,25,0,0,0,0,0,0,0,0,0
125,cnt1207,Kings County,2003,Total,65 -74,Number,315,15,0,0,0,0,0,0,60,0,0,0,0,0,0,0,45,0,0,45,0,10,0,0,20,0,0,0,0,80,0,0,0,0,10,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0
126,cnt1207,Kings County,2003,Total,75 +,Number,885,20,0,0,0,0,0,0,215,0,0,0,0,0,0,0,160,0,0,85,0,30,0,0,35,0,0,0,0,220,0,0,0,0,20,0,0,35,0,0,0,60,0,0,0,0,0,0,0,0,0
127,cnt1207,Kings County,2003,Total,Total,Number,1490,45,0,0,0,0,0,0,320,0,0,0,0,0,0,0,240,0,0,185,0,75,0,0,70,0,0,0,0,335,0,0,0,0,45,0,0,65,0,0,0,110,0,0,0,0,0,0,0,0,0
128,cnt1208,Hants County,2003,Female,0 - 19,Number,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
129,cnt1208,Hants County,2003,Female,20 - 34,Number,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,cnt1208,Hants County,2003,Female,35 - 64,Number,115,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,5,0,0,50,0,10,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0
131,cnt1208,Hants County,2003,Female,65 -74,Number,90,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,10,0,0,25,0,5,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
132,cnt1208,Hants County,2003,Female,75 +,Number,235,5,0,0,0,0,0,0,75,0,0,0,0,0,0,0,40,0,0,45,0,10,0,0,15,0,0,0,0,15,0,0,0,0,10,0,0,15,0,0,0,10,0,0,0,0,0,0,0,0,0
133,cnt1208,Hants County,2003,Female,Total,Number,455,10,0,0,0,0,0,0,105,0,0,0,0,0,0,0,55,0,0,125,0,25,0,0,40,0,0,0,0,20,0,0,0,0,25,0,0,25,0,0,0,30,0,0,0,0,0,0,0,0,0
134,cnt1208,Hants County,2003,Male,0 - 19,Number,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
135,cnt1208,Hants County,2003,Male,20 - 34,Number,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,cnt1208,Hants County,2003,Male,35 - 64,Number,85,5,0,0,0,0,0,0,30,0,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0,0,0,0,0,20,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
137,cnt1208,Hants County,2003,Male,65 -74,Number,125,5,0,0,0,0,0,0,35,0,0,0,0,0,0,0,25,0,0,0,0,5,0,0,0,0,0,0,0,35,0,0,0,0,5,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0
138,cnt1208,Hants County,2003,Male,75 +,Number,365,20,0,0,0,0,0,0,85,0,0,0,0,0,0,0,80,0,0,0,0,5,0,0,0,0,0,0,0,120,0,0,0,0,20,0,0,15,0,0,0,20,0,0,0,0,0,0,0,0,0
139,cnt1208,Hants County,2003,Male,Total,Number,585,30,0,0,0,0,0,0,150,0,0,0,0,0,0,0,120,0,0,0,0,20,0,0,0,0,0,0,0,175,0,0,0,0,35,0,0,20,0,0,0,35,0,0,0,0,0,0,0,0,0
140,cnt1208,Hants County,2003,Total,0 - 19,Number,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0
141,cnt1208,Hants County,2003,Total,20 - 34,Number,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,cnt1208,Hants County,2003,Total,35 - 64,Number,195,5,0,0,0,0,0,0,45,0,0,0,0,0,0,0,20,0,0,50,0,15,0,0,10,0,0,0,0,25,0,0,0,0,10,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0
143,cnt1208,Hants County,2003,Total,65 -74,Number,215,10,0,0,0,0,0,0,50,0,0,0,0,0,0,0,40,0,0,25,0,10,0,0,5,0,0,0,0,35,0,0,0,0,15,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0
144,cnt1208,Hants County,2003,Total,75 +,Number,600,20,0,0,0,0,0,0,160,0,0,0,0,0,0,0,120,0,0,45,0,15,0,0,15,0,0,0,0,135,0,0,0,0,30,0,0,30,0,0,0,30,0,0,0,0,0,0,0,0,0
145,cnt1208,Hants County,2003,Total,Total,Number,1040,35,0,0,0,0,0,0,255,0,0,0,0,0,0,0,175,0,0,125,0,45,0,0,40,0,0,0,0,195,0,0,0,0,60,0,0,45,0,0,0,65,0,0,0,0,0,0,0,0,0
146,cnt1209,Halifax County,2003,Female,0 - 19,Number,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,15,0,0,0,0,0,0,0,0,0
147,cnt1209,Halifax County,2003,Female,20 - 34,Number,150,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,15,0,20,0,0,40,0,0,0,0,0,0,0,0,0,20,0,0,10,0,0,0,35,0,0,0,0,0,0,0,0,0
148,cnt1209,Halifax County,2003,Female,35 - 64,Number,1095,10,0,0,0,0,0,0,105,0,0,0,0,0,0,0,80,0,0,440,0,100,0,0,180,0,0,0,0,35,0,0,0,0,35,0,0,20,0,0,0,90,0,0,0,0,0,0,0,0,0
149,cnt1209,Halifax County,2003,Female,65 -74,Number,815,20,0,0,0,0,0,0,160,0,0,0,0,0,0,0,140,0,0,255,0,35,0,0,90,0,0,0,0,35,0,0,0,0,25,0,0,15,0,0,0,45,0,0,0,0,0,0,0,0,0
150,cnt1209,Halifax County,2003,Female,75 +,Number,2125,40,0,0,0,0,0,0,580,0,0,0,0,0,0,0,360,0,0,510,0,70,0,0,165,0,0,0,0,115,0,0,0,0,65,0,0,80,0,0,0,145,0,0,0,0,0,0,0,0,0
151,cnt1209,Halifax County,2003,Female,Total,Number,4230,70,0,0,0,0,0,0,850,0,0,0,0,0,0,0,580,0,0,1225,0,225,0,0,480,0,0,0,0,185,0,0,0,0,155,0,0,135,0,0,0,330,0,0,0,0,0,0,0,0,0
152,cnt1209,Halifax County,2003,Male,0 - 19,Number,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,10,0,0,0,15,0,0,0,0,0,0,0,0,0
153,cnt1209,Halifax County,2003,Male,20 - 34,Number,90,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,35,0,0,0,0,10,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0
154,cnt1209,Halifax County,2003,Male,35 - 64,Number,690,50,0,0,0,0,0,0,150,0,0,0,0,0,0,0,85,0,0,0,0,45,0,0,0,0,0,0,0,205,0,0,0,0,60,0,0,35,0,0,0,55,0,0,0,0,0,0,0,0,0
155,cnt1209,Halifax County,2003,Male,65 -74,Number,1020,45,0,0,0,0,0,0,200,0,0,0,0,0,0,0,155,0,0,5,0,50,0,0,0,0,0,0,0,445,0,0,0,0,45,0,0,30,0,0,0,50,0,0,0,0,0,0,0,0,0
156,cnt1209,Halifax County,2003,Male,75 +,Number,2570,85,0,0,0,0,0,0,630,0,0,0,0,0,0,0,465,0,0,5,0,85,0,0,0,0,0,0,0,985,0,0,0,0,75,0,0,80,0,0,0,160,0,0,0,0,0,0,0,0,0
157,cnt1209,Halifax County,2003,Male,Total,Number,4410,185,0,0,0,0,0,0,990,0,0,0,0,0,0,0,705,0,0,10,0,190,0,0,0,0,0,0,0,1675,0,0,0,0,200,0,0,165,0,0,0,295,0,0,0,0,0,0,0,0,0
158,cnt1209,Halifax County,2003,Total,0 - 19,Number,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,15,0,0,20,0,0,0,25,0,0,0,0,0,0,0,0,0
159,cnt1209,Halifax County,2003,Total,20 - 34,Number,240,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,5,0,0,15,0,30,0,0,40,0,0,0,0,35,0,0,0,0,30,0,0,15,0,0,0,50,0,0,0,0,0,0,0,0,0
160,cnt1209,Halifax County,2003,Total,35 - 64,Number,1790,60,0,0,0,0,0,0,260,0,0,0,0,0,0,0,165,0,0,445,0,145,0,0,180,0,0,0,0,240,0,0,0,0,95,0,0,55,0,0,0,145,0,0,0,0,0,0,0,0,0
161,cnt1209,Halifax County,2003,Total,65 -74,Number,1840,65,0,0,0,0,0,0,355,0,0,0,0,0,0,0,290,0,0,260,0,85,0,0,90,0,0,0,0,475,0,0,0,0,70,0,0,45,0,0,0,100,0,0,0,0,0,0,0,0,0
162,cnt1209,Halifax County,2003,Total,75 +,Number,4695,125,0,0,0,0,0,0,1205,0,0,0,0,0,0,0,820,0,0,515,0,155,0,0,165,0,0,0,0,1100,0,0,0,0,140,0,0,160,0,0,0,305,0,0,0,0,0,0,0,0,0
163,cnt1209,Halifax County,2003,Total,Total,Number,8640,255,0,0,0,0,0,0,1840,0,0,0,0,0,0,0,1285,0,0,1235,0,415,0,0,480,0,0,0,0,1860,0,0,0,0,355,0,0,300,0,0,0,625,0,0,0,0,0,0,0,0,0
164,cnt1210,Colchester County,2003,Female,0 - 19,Number,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,cnt1210,Colchester County,2003,Female,20 - 34,Number,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
166,cnt1210,Colchester County,2003,Female,35 - 64,Number,135,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,45,0,10,0,0,20,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0
167,cnt1210,Colchester County,2003,Female,65 -74,Number,110,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,45,0,5,0,0,20,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
168,cnt1210,Colchester County,2003,Female,75 +,Number,355,5,0,0,0,0,0,0,95,0,0,0,0,0,0,0,60,0,0,75,0,10,0,0,35,0,0,0,0,20,0,0,0,0,20,0,0,10,0,0,0,25,0,0,0,0,0,0,0,0,0
169,cnt1210,Colchester County,2003,Female,Total,Number,625,10,0,0,0,0,0,0,130,0,0,0,0,0,0,0,85,0,0,165,0,25,0,0,85,0,0,0,0,25,0,0,0,0,35,0,0,15,0,0,0,40,0,0,0,0,0,0,0,0,0
170,cnt1210,Colchester County,2003,Male,0 - 19,Number,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
171,cnt1210,Colchester County,2003,Male,20 - 34,Number,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,cnt1210,Colchester County,2003,Male,35 - 64,Number,100,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,20,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
173,cnt1210,Colchester County,2003,Male,65 -74,Number,140,10,0,0,0,0,0,0,30,0,0,0,0,0,0,0,25,0,0,0,0,5,0,0,0,0,0,0,0,55,0,0,0,0,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
174,cnt1210,Colchester County,2003,Male,75 +,Number,430,20,0,0,0,0,0,0,85,0,0,0,0,0,0,0,80,0,0,0,0,10,0,0,0,0,0,0,0,190,0,0,0,0,10,0,0,10,0,0,0,20,0,0,0,0,0,0,0,0,0
175,cnt1210,Colchester County,2003,Male,Total,Number,685,40,0,0,0,0,0,0,125,0,0,0,0,0,0,0,120,0,0,0,0,30,0,0,0,0,0,0,0,265,0,0,0,0,35,0,0,15,0,0,0,55,0,0,0,0,0,0,0,0,0
176,cnt1210,Colchester County,2003,Total,0 - 19,Number,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
177,cnt1210,Colchester County,2003,Total,20 - 34,Number,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
178,cnt1210,Colchester County,2003,Total,35 - 64,Number,230,10,0,0,0,0,0,0,30,0,0,0,0,0,0,0,30,0,0,45,0,25,0,0,20,0,0,0,0,20,0,0,0,0,30,0,0,5,0,0,0,20,0,0,0,0,0,0,0,0,0
179,cnt1210,Colchester County,2003,Total,65 -74,Number,250,15,0,0,0,0,0,0,45,0,0,0,0,0,0,0,40,0,0,45,0,10,0,0,20,0,0,0,0,55,0,0,0,0,5,0,0,5,0,0,0,20,0,0,0,0,0,0,0,0,0
180,cnt1210,Colchester County,2003,Total,75 +,Number,780,25,0,0,0,0,0,0,180,0,0,0,0,0,0,0,140,0,0,75,0,15,0,0,35,0,0,0,0,210,0,0,0,0,30,0,0,20,0,0,0,45,0,0,0,0,0,0,0,0,0
181,cnt1210,Colchester County,2003,Total,Total,Number,1310,50,0,0,0,0,0,0,255,0,0,0,0,0,0,0,210,0,0,165,0,55,0,0,85,0,0,0,0,295,0,0,0,0,70,0,0,30,0,0,0,95,0,0,0,0,0,0,0,0,0
182,cnt1211,Cumberland County,2003,Female,0 - 19,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,cnt1211,Cumberland County,2003,Female,20 - 34,Number,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
184,cnt1211,Cumberland County,2003,Female,35 - 64,Number,95,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,35,0,5,0,0,15,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
185,cnt1211,Cumberland County,2003,Female,65 -74,Number,85,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,30,0,5,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0
186,cnt1211,Cumberland County,2003,Female,75 +,Number,320,5,0,0,0,0,0,0,95,0,0,0,0,0,0,0,50,0,0,75,0,5,0,0,25,0,0,0,0,20,0,0,0,0,15,0,0,15,0,0,0,20,0,0,0,0,0,0,0,0,0
187,cnt1211,Cumberland County,2003,Female,Total,Number,510,10,0,0,0,0,0,0,120,0,0,0,0,0,0,0,75,0,0,140,0,15,0,0,45,0,0,0,0,25,0,0,0,0,30,0,0,20,0,0,0,35,0,0,0,0,0,0,0,0,0
188,cnt1211,Cumberland County,2003,Male,0 - 19,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,cnt1211,Cumberland County,2003,Male,20 - 34,Number,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
190,cnt1211,Cumberland County,2003,Male,35 - 64,Number,70,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,15,0,0,0,0,10,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0
191,cnt1211,Cumberland County,2003,Male,65 -74,Number,120,5,0,0,0,0,0,0,30,0,0,0,0,0,0,0,20,0,0,0,0,5,0,0,0,0,0,0,0,45,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
320,cnt1218,Victoria County,2003,Total,0 - 19,Number,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,cnt1211,Cumberland County,2003,Male,75 +,Number,375,10,0,0,0,0,0,0,90,0,0,0,0,0,0,0,90,0,0,0,0,5,0,0,0,0,0,0,0,135,0,0,0,0,10,0,0,15,0,0,0,20,0,0,0,0,0,0,0,0,0
193,cnt1211,Cumberland County,2003,Male,Total,Number,580,20,0,0,0,0,0,0,130,0,0,0,0,0,0,0,115,0,0,0,0,20,0,0,0,0,0,0,0,200,0,0,0,0,30,0,0,20,0,0,0,40,0,0,0,0,0,0,0,0,0
194,cnt1211,Cumberland County,2003,Total,0 - 19,Number,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,cnt1211,Cumberland County,2003,Total,20 - 34,Number,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
196,cnt1211,Cumberland County,2003,Total,35 - 64,Number,165,10,0,0,0,0,0,0,25,0,0,0,0,0,0,0,15,0,0,35,0,15,0,0,15,0,0,0,0,15,0,0,0,0,20,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0
197,cnt1211,Cumberland County,2003,Total,65 -74,Number,205,5,0,0,0,0,0,0,40,0,0,0,0,0,0,0,35,0,0,30,0,10,0,0,5,0,0,0,0,50,0,0,0,0,10,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0
198,cnt1211,Cumberland County,2003,Total,75 +,Number,695,15,0,0,0,0,0,0,185,0,0,0,0,0,0,0,140,0,0,75,0,10,0,0,25,0,0,0,0,150,0,0,0,0,25,0,0,30,0,0,0,40,0,0,0,0,0,0,0,0,0
199,cnt1211,Cumberland County,2003,Total,Total,Number,1090,30,0,0,0,0,0,0,250,0,0,0,0,0,0,0,185,0,0,145,0,35,0,0,45,0,0,0,0,225,0,0,0,0,60,0,0,40,0,0,0,75,0,0,0,0,0,0,0,0,0
200,cnt1212,Pictou County,2003,Female,0 - 19,Number,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,cnt1212,Pictou County,2003,Female,20 - 34,Number,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
202,cnt1212,Pictou County,2003,Female,35 - 64,Number,140,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,20,0,0,50,0,10,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0
